SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1200 I St #213,Anchorage,AK,99501,349000,2,2.0,Anchorage Municipality,1055,1072,1982,1,331,583,Active,,,https://www.redfin.com/AK/Anchorage/1200-I-St-99501/unit-213/home/131088943,AKMLS,22-68,N,Y,61.2099453,-149.9007438
MLS Listing,,Condo/Co-op,8698 Dry Creek Loop Unit 61A,Anchorage,AK,99502,429900,3,3.0,Anchorage Municipality,1751,,2021,1,246,296,Active,,,https://www.redfin.com/AK/Anchorage/8698-Dry-Creek-Loop-99502/unit-61A/home/177807329,AKMLS,22-64,N,Y,61.1413044,-149.9870308
MLS Listing,,Condo/Co-op,8694 Dry Creek Loop Unit 61B,Anchorage,AK,99502,429900,3,3.0,Anchorage Municipality,1751,,2021,1,246,296,Active,,,https://www.redfin.com/AK/Anchorage/8694-Dry-Creek-Loop-99502/unit-61B/home/177807328,AKMLS,22-65,N,Y,61.1413044,-149.9870308
MLS Listing,,Condo/Co-op,8689 Dry Creek Loop #87,Anchorage,AK,99502,459900,3,3.0,Anchorage Municipality,1529,,2020,1,301,298,Active,,,https://www.redfin.com/AK/Anchorage/8689-Dry-Creek-Loop-99502/unit-87/home/177807283,AKMLS,22-63,N,Y,61.139859,-149.9862162
MLS Listing,,Single Family Residential,7721 Randamar Cir,Anchorage,AK,99507,359900,3,1.0,Anchorage Municipality,1196,8751,1983,1,301,,Active,,,https://www.redfin.com/AK/Anchorage/7721-Randamar-Cir-99507/home/131624664,AKMLS,22-61,N,Y,61.1506562,-149.8160301
MLS Listing,,Single Family Residential,647 W 18th Ave,Anchorage,AK,99503,430000,3,2.0,Anchorage Municipality,1588,9053,1962,1,271,,Active,,,https://www.redfin.com/AK/Anchorage/647-W-18th-Ave-99503/home/131484411,AKMLS,22-57,N,Y,61.2040774,-149.8956
MLS Listing,,Single Family Residential,8747 Brookridge Dr,Anchorage,AK,99504,359000,3,2.0,Anchorage Municipality,1856,4198,1996,1,193,,Active,,,https://www.redfin.com/AK/Anchorage/8747-Brookridge-Dr-99504/home/131528645,AKMLS,22-56,N,Y,61.1929669,-149.7210419
MLS Listing,,Single Family Residential,7334 Zurich St,Anchorage,AK,99507,515000,4,4.0,Anchorage Municipality,2095,8450,2021,1,246,,Active,,,https://www.redfin.com/AK/Anchorage/7334-Zurich-St-99507/home/177805022,AKMLS,22-49,N,Y,61.154142,-149.8385659
MLS Listing,,Single Family Residential,22640 Knik Vista St,Chugiak,AK,99567,535000,4,3.0,Anchorage Municipality,2298,24680,1998,1,233,,Active,,,https://www.redfin.com/AK/Chugiak/22640-Knik-Vista-St-99567/home/131936804,AKMLS,22-44,N,Y,61.425086,-149.4812071
MLS Listing,,Condo/Co-op,5018 E 43rd Ave,Anchorage,AK,99508,109900,2,2.0,Anchorage Municipality,768,,1982,1,143,310,Active,,,https://www.redfin.com/AK/Anchorage/5018-E-43rd-Ave-99508/home/131979456,AKMLS,22-43,N,Y,61.1812681,-149.7872244
MLS Listing,,Vacant Land,18509 Potter Glen Cir,Anchorage,AK,99516,139900,0,,Anchorage Municipality,,47306,,1,,26,Active,,,https://www.redfin.com/AK/Anchorage/18509-Potter-Glen-Cir-99516/home/166639641,AKMLS,22-36,N,Y,61.053576,-149.785322
MLS Listing,,Single Family Residential,18550 Chekok Cir,Eagle River,AK,99577,272500,3,2.0,Anchorage Municipality,1264,4063,1982,1,216,75,Active,,,https://www.redfin.com/AK/Eagle-River/18550-Chekok-Cir-99577/home/131641039,AKMLS,22-34,N,Y,61.3077171,-149.536182
MLS Listing,,Single Family Residential,1503 Nunaka Dr,Anchorage,AK,99504,299900,4,2.0,Anchorage Municipality,1508,7900,1953,2,199,,Active,,,https://www.redfin.com/AK/Anchorage/1503-Nunaka-Dr-99504/home/131927575,AKMLS,22-32,N,Y,61.2069731,-149.7697301
MLS Listing,,Condo/Co-op,4511 Folker St Unit 41A,Anchorage,AK,99507,112000,1,2.0,Anchorage Municipality,630,,1975,2,178,190,Active,,,https://www.redfin.com/AK/Anchorage/4511-Folker-St-99507/unit-41A/home/131485592,AKMLS,22-30,N,Y,61.1798135,-149.830362
MLS Listing,,Condo/Co-op,7558 Foxridge Way Unit 6H,Anchorage,AK,99518,172000,2,2.0,Anchorage Municipality,743,,1982,3,231,300,Active,,,https://www.redfin.com/AK/Anchorage/7558-Foxridge-Way-99518/unit-6-H/home/131229866,AKMLS,22-15,N,Y,61.152722,-149.885959
MLS Listing,,Single Family Residential,10255 Arborvitae Dr,Anchorage,AK,99507,301000,3,1.0,Anchorage Municipality,1106,4819,1987,3,272,,Active,,,https://www.redfin.com/AK/Anchorage/10255-Arborvitae-Dr-99507/home/131903920,AKMLS,22-11,N,Y,61.1279579,-149.8509628
MLS Listing,,Multi-Family (2-4 Unit),1002/1004 W 29th Pl,Anchorage,AK,99503,219000,4,2.0,Anchorage Municipality,1992,7000,1954,3,110,,Active,,,https://www.redfin.com/AK/Anchorage/1004-W-29th-Pl-99503/home/177797791,AKMLS,22-4,N,Y,61.1935919,-149.9021742
MLS Listing,,Single Family Residential,4352 Rendezvous Cir,Anchorage,AK,99504,419900,4,3.0,Anchorage Municipality,2305,8712,1979,3,182,,Active,,,https://www.redfin.com/AK/Anchorage/4352-Rendezvous-Cir-99504/home/131877583,AKMLS,22-1,N,Y,61.1819734,-149.7198676
MLS Listing,,Condo/Co-op,6027 More Ln,Anchorage,AK,99504,135000,2,1.0,Anchorage Municipality,786,,1975,4,172,280,Active,,,https://www.redfin.com/AK/Anchorage/6027-More-Ln-99504/home/131976491,AKMLS,21-18196,N,Y,61.20052,-149.7684
MLS Listing,,Single Family Residential,8715 Cross Pointe Loop,Anchorage,AK,99504,317500,3,2.0,Anchorage Municipality,1753,2884,1997,6,181,9,Active,,,https://www.redfin.com/AK/Anchorage/8715-Cross-Pointe-Loop-99504/home/131472471,AKMLS,21-18165,N,Y,61.2107974,-149.7195644
MLS Listing,,Single Family Residential,1518 Medfra St,Anchorage,AK,99501,415000,3,2.0,Anchorage Municipality,1485,7000,1951,6,279,,Active,,,https://www.redfin.com/AK/Anchorage/1518-Medfra-St-99501/home/131531817,AKMLS,21-18161,N,Y,61.2072966,-149.8591675
MLS Listing,,Multi-Family (2-4 Unit),5301 E 30th Ave,Anchorage,AK,99508,380000,4,2.0,Anchorage Municipality,2124,8400,1975,6,179,,Active,,,https://www.redfin.com/AK/Anchorage/5301-E-30th-Ave-99508/home/131567073,AKMLS,21-18159,N,Y,61.1935452,-149.7820096
MLS Listing,,Single Family Residential,426 N Bragaw St,Anchorage,AK,99508,255000,5,2.0,Anchorage Municipality,1488,6750,1969,6,171,,Active,,,https://www.redfin.com/AK/Anchorage/426-N-Bragaw-St-99508/home/131868525,AKMLS,21-18154,N,Y,61.2273046,-149.8087701
MLS Listing,,Condo/Co-op,4288 Reka Dr,Anchorage,AK,99508,85000,2,1.0,Anchorage Municipality,674,,1974,6,126,287,Active,,,https://www.redfin.com/AK/Anchorage/4288-Reka-Dr-99508/unit-4288/home/131566486,AKMLS,21-18147,N,Y,61.2045092,-149.8002097
MLS Listing,,Single Family Residential,1700 Richardson Dr,Anchorage,AK,99504,475000,5,2.0,Anchorage Municipality,2703,7000,1954,7,176,,Active,,,https://www.redfin.com/AK/Anchorage/1700-Richardson-Dr-99504/home/131649673,AKMLS,21-18145,N,Y,61.2053442,-149.773613
MLS Listing,,Single Family Residential,17150 Nickleen St,Anchorage,AK,99516,599900,3,2.0,Anchorage Municipality,2194,39639,1984,7,273,,Active,,,https://www.redfin.com/AK/Anchorage/17150-Nickleen-St-99516/home/131708192,AKMLS,21-18143,N,Y,61.0656272,-149.7268798
MLS Listing,,Condo/Co-op,1130 W 6TH Ave #2,Anchorage,AK,99501,305000,1,1.0,Anchorage Municipality,761,,1984,7,401,395,Active,,,https://www.redfin.com/AK/Anchorage/1130-W-6th-Ave-99501/unit-2/home/131543683,AKMLS,21-18135,N,Y,61.2164737,-149.9055004
MLS Listing,,Single Family Residential,4150 Vista Ct,Anchorage,AK,99508,450000,4,4.0,Anchorage Municipality,2470,10241,1973,7,182,,Active,,,https://www.redfin.com/AK/Anchorage/4150-Vista-Ct-99508/home/131483259,AKMLS,21-18133,N,Y,61.183414,-149.7844727
MLS Listing,,Single Family Residential,9036 Kruger Dr,Anchorage,AK,99502,517000,5,5.0,Anchorage Municipality,2438,11616,1981,7,212,,Active,,,https://www.redfin.com/AK/Anchorage/9036-Kruger-Dr-99502/home/131622051,AKMLS,21-18129,N,Y,61.1384434,-149.9562101
MLS Listing,,Single Family Residential,13543 Konrad Cir,Eagle River,AK,99577,497500,4,3.0,Anchorage Municipality,2137,11823,2004,7,233,13,Active,,,https://www.redfin.com/AK/Eagle-River/13543-Konrad-Cir-99577/home/131713120,AKMLS,21-18127,N,Y,61.342544,-149.5701371
MLS Listing,,Single Family Residential,7001 Hunt Ave,Anchorage,AK,99504,345000,3,3.0,Anchorage Municipality,1662,6137,1984,8,208,,Active,,,https://www.redfin.com/AK/Anchorage/7001-Hunt-Ave-99504/home/131007848,AKMLS,21-18126,N,Y,61.2138798,-149.7505106
MLS Listing,,Condo/Co-op,7371 Huntsmen Cir Unit 16-A,Anchorage,AK,99518,159900,2,2.0,Anchorage Municipality,741,,1983,8,216,300,Active,,,https://www.redfin.com/AK/Anchorage/7371-Huntsmen-Cir-99518/unit-16-A/home/131491618,AKMLS,21-18123,N,Y,61.1540152,-149.8841954
MLS Listing,,Multi-Family (2-4 Unit),2604 McRae Rd,Anchorage,AK,99517,300000,3,2.0,Anchorage Municipality,1770,8614,1957,8,169,,Active,,,https://www.redfin.com/AK/Anchorage/2604-McRae-Rd-99517/home/131199734,AKMLS,21-18121,N,Y,61.1870898,-149.9333724
MLS Listing,,Single Family Residential,739 W 72nd Ave,Anchorage,AK,99518,350000,4,2.0,Anchorage Municipality,2080,9300,1963,8,168,,Active,,,https://www.redfin.com/AK/Anchorage/739-W-72nd-Ave-99518/home/131882157,AKMLS,21-18116,N,Y,61.155734,-149.893572
MLS Listing,,Single Family Residential,3521 Kachemak Cir,Anchorage,AK,99515,405000,3,2.0,Anchorage Municipality,1714,10387,1973,8,236,80,Active,,,https://www.redfin.com/AK/Anchorage/3521-Kachemak-Cir-99515/home/131899171,AKMLS,21-18110,N,Y,61.1298518,-149.9461863
MLS Listing,,Single Family Residential,11500 Hillside Dr,Anchorage,AK,99507,360000,2,1.0,Anchorage Municipality,1248,59796,1964,8,288,,Active,,,https://www.redfin.com/AK/Anchorage/11500-Hillside-Dr-99507/home/131519503,AKMLS,21-18109,N,Y,61.1163911,-149.7454346
MLS Listing,,Single Family Residential,16108 Stineburg Dr,Eagle River,AK,99577,590000,4,3.0,Anchorage Municipality,2353,7393,2013,8,251,10,Active,,,https://www.redfin.com/AK/Eagle-River/16108-Stineburg-Dr-99577/home/131643917,AKMLS,21-18107,N,Y,61.3371489,-149.5820378
MLS Listing,,Vacant Land,L5A BC Marston Dr,Anchorage,AK,99517,600000,0,,Anchorage Municipality,,37864,,9,,,Active,,,https://www.redfin.com/AK/Anchorage/L5A-BC-Marston-Dr-99517/home/177708727,AKMLS,21-18101,N,Y,61.2027315,-149.9433541
MLS Listing,,Condo/Co-op,8050 Pioneer Dr #1604,Anchorage,AK,99504,215000,3,3.0,Anchorage Municipality,1402,,1983,13,153,300,Active,,,https://www.redfin.com/AK/Anchorage/8050-Pioneer-Dr-99504/unit-1604/home/131294364,AKMLS,21-18074,N,Y,61.1849878,-149.7318903
MLS Listing,,Single Family Residential,1840 Mount Yukla Cir,Eagle River,AK,99577,445000,6,4.0,Anchorage Municipality,3797,59099,2000,13,117,,Active,,,https://www.redfin.com/AK/Eagle-River/1840-Mt-Yukla-Cir-99577/home/131670510,AKMLS,21-18071,N,Y,61.237925,-149.27117
MLS Listing,,Multi-Family (2-4 Unit),6530 E 10th Ave,Anchorage,AK,99504,199000,8,4.0,Anchorage Municipality,2940,9300,1962,14,68,,Active,,,https://www.redfin.com/AK/Anchorage/6530-E-10th-Ave-99504/home/131363857,AKMLS,21-18065,N,Y,61.2125205,-149.7583067
MLS Listing,,Single Family Residential,8019 Grayhawk Cir,Anchorage,AK,99507,558000,4,3.0,Anchorage Municipality,2093,6493,2015,15,267,,Active,,,https://www.redfin.com/AK/Anchorage/8019-Grayhawk-Cir-99507/home/132079215,AKMLS,21-18035,N,Y,61.1481476,-149.8166878
MLS Listing,,Multi-Family (2-4 Unit),3082 Telequana Dr,Anchorage,AK,99517,749900,10,6.0,Anchorage Municipality,5200,10585,1975,15,144,,Active,,,https://www.redfin.com/AK/Anchorage/3082-Telequana-Dr-99517/home/131874358,AKMLS,21-18031,N,Y,61.1920841,-149.9561307
MLS Listing,,Single Family Residential,24239 Park Dr,Chugiak,AK,99567,377900,3,2.0,Anchorage Municipality,1376,25527,2021,17,275,,Active,,,https://www.redfin.com/AK/Chugiak/24239-Park-Dr-99567/home/131539228,AKMLS,21-18006,N,Y,61.4092537,-149.4294602
MLS Listing,,Single Family Residential,10129 Thimble Berry Dr,Anchorage,AK,99515,207000,2,2.0,Anchorage Municipality,990,3122,1984,17,209,,Active,,,https://www.redfin.com/AK/Anchorage/10129-Thimble-Berry-Dr-99515/home/131244351,AKMLS,21-18005,N,Y,61.1287924,-149.857606
MLS Listing,,Single Family Residential,17740 Chilkat Ct,Eagle River,AK,99577,330000,3,2.0,Anchorage Municipality,2288,11670,1975,18,144,,Active,,,https://www.redfin.com/AK/Eagle-River/17740-Chilkat-Ct-99577/home/131210916,AKMLS,21-17984,N,Y,61.3150755,-149.5512028
MLS Listing,,Condo/Co-op,440 E 11th Ave #7,Anchorage,AK,99501,82500,2,1.0,Anchorage Municipality,739,,1969,18,112,370,Active,,,https://www.redfin.com/AK/Anchorage/440-E-11th-Ave-99501/unit-7/home/177660330,AKMLS,21-17974,N,Y,61.2113781,-149.8754169
MLS Listing,,Single Family Residential,1913 S Salem Dr,Anchorage,AK,99508,385000,4,2.0,Anchorage Municipality,1976,8747,1965,19,195,,Active,,,https://www.redfin.com/AK/Anchorage/1913-S-Salem-Dr-99508/home/131038541,AKMLS,21-17964,N,Y,61.1834707,-149.8454279
MLS Listing,,Vacant Land,8620 Molanary Dr,Anchorage,AK,99502,180000,0,,Anchorage Municipality,,14749,,19,,,Active,,,https://www.redfin.com/AK/Anchorage/8620-Molanary-Dr-99502/home/177652709,AKMLS,21-17958,N,Y,61.1421792,-149.9508368
MLS Listing,,Condo/Co-op,4660 Reka Dr #03,Anchorage,AK,99508,89900,2,2.0,Anchorage Municipality,926,,1978,19,97,382,Active,,,https://www.redfin.com/AK/Anchorage/4660-Reka-Dr-99508/unit-03/home/177652547,AKMLS,21-17957,N,Y,61.204159,-149.793823
MLS Listing,,Single Family Residential,18725 Sarichef Loop,Eagle River,AK,99577,299900,4,3.0,Anchorage Municipality,1819,5020,1983,19,165,,Active,,,https://www.redfin.com/AK/Eagle-River/18725-Sarichef-Loop-99577/home/131339064,AKMLS,21-17949,N,Y,61.3051162,-149.5331915
MLS Listing,,Multi-Family (2-4 Unit),1330 & 1338 Juneau St,Anchorage,AK,99501,995000,16,8.0,Anchorage Municipality,6408,14000,1983,20,155,,Active,,,https://www.redfin.com/AK/Anchorage/1330-Juneau-St-99501/home/131549103,AKMLS,21-17924,N,Y,61.2091367,-149.8654438
MLS Listing,,Condo/Co-op,4650 Reka Dr Unit F23,Anchorage,AK,99508,116900,3,2.0,Anchorage Municipality,1065,,1978,21,110,419,Active,,,https://www.redfin.com/AK/Anchorage/4650-Reka-Dr-99508/unit-F23/home/131547857,AKMLS,21-17899,N,Y,61.2028699,-149.7950262
MLS Listing,,Single Family Residential,13420 Alex Cir,Eagle River,AK,99577,534900,4,3.0,Anchorage Municipality,2266,17335,2004,21,236,13,Active,,,https://www.redfin.com/AK/Eagle-River/13420-Alex-Cir-99577/home/131680965,AKMLS,21-17898,N,Y,61.3421343,-149.5716159
MLS Listing,,Single Family Residential,7611 Randamar Cir,Anchorage,AK,99507,280000,3,1.0,Anchorage Municipality,1196,8541,1983,22,234,,Active,,,https://www.redfin.com/AK/Anchorage/7611-Randamar-Cir-99507/home/131491065,AKMLS,21-17893,N,Y,61.1516373,-149.8159219
MLS Listing,,Condo/Co-op,1110 W 6th Ave #606,Anchorage,AK,99501,138000,1,1.0,Anchorage Municipality,560,,1950,22,246,383,Active,,,https://www.redfin.com/AK/Anchorage/1110-W-6th-Ave-99501/unit-606/home/131451034,AKMLS,21-17873,N,Y,61.2163686,-149.9043501
MLS Listing,,Vacant Land,550 Bragaw St,Anchorage,AK,99508,5500000,0,,Anchorage Municipality,,306426,,22,,,Active,,,https://www.redfin.com/AK/Anchorage/550-Bragaw-St-99508/home/172230947,AKMLS,21-17866,N,Y,61.2175846,-149.8103761
MLS Listing,,Vacant Land,2130 E Dimond Blvd,Anchorage,AK,99507,2000000,0,,Anchorage Municipality,,100000,,22,,,Active,,,https://www.redfin.com/AK/Anchorage/2130-E-Dimond-Blvd-99507/home/172150998,AKMLS,21-17865,N,Y,61.1444063,-149.8413384
MLS Listing,,Vacant Land,L12 E 10th Ave,Anchorage,AK,99501,75000,0,,Anchorage Municipality,,7000,,22,,,Active,,,https://www.redfin.com/AK/Anchorage/L12-E-10th-Ave-99501/home/177708798,AKMLS,21-17863,N,Y,61.212886,-149.867275
MLS Listing,,Multi-Family (2-4 Unit),8021 Northwind Ave,Anchorage,AK,99504,450000,6,3.0,Anchorage Municipality,2680,6000,1979,23,168,,Active,,,https://www.redfin.com/AK/Anchorage/8021-Northwind-Ave-99504/home/131450690,AKMLS,21-17861,N,Y,61.190232,-149.7306619
MLS Listing,,Single Family Residential,9470 Jupiter Dr,Anchorage,AK,99507,565000,3,3.0,Anchorage Municipality,3877,20020,1971,24,146,,Active,,,https://www.redfin.com/AK/Anchorage/9470-Jupiter-Dr-99507/home/131901648,AKMLS,21-17860,N,Y,61.1350912,-149.7976076
MLS Listing,,Single Family Residential,2412 Sprindrift Cir,Anchorage,AK,99515,409000,3,3.0,Anchorage Municipality,1700,6429,1987,24,241,,Active,,,https://www.redfin.com/AK/Anchorage/2412-Spindrift-Cir-99515/home/131244290,AKMLS,21-17858,N,Y,61.1260257,-149.9258242
MLS Listing,,Single Family Residential,16115 Windjammer Cir,Anchorage,AK,99516,435000,2,1.0,Anchorage Municipality,1328,23018,1977,24,328,,Active,,,https://www.redfin.com/AK/Anchorage/16115-Windjammer-Cir-99516/home/131221768,AKMLS,21-17853,N,Y,61.075047,-149.8074229
MLS Listing,,Single Family Residential,L27 B6 Rivervista Rd,Eagle River,AK,99577,749000,4,4.0,Anchorage Municipality,3128,10455,2022,25,239,,Active,,,https://www.redfin.com/AK/Anchorage/L27-B6-S-River-Dr-99577/home/177586258,AKMLS,21-17836,N,Y,61.2377106,-149.4535597
MLS Listing,,Single Family Residential,20 Owls Nest Ln,Eagle River,AK,99577,627000,4,3.0,Anchorage Municipality,2207,6521,2021,25,284,,Active,,,https://www.redfin.com/AK/Anchorage/20-Owls-Nest-LN-99577/home/177586151,AKMLS,21-17833,N,Y,61.3293186,-149.56805
MLS Listing,,Single Family Residential,4310 Needle Cir,Anchorage,AK,99508,310000,3,1.0,Anchorage Municipality,968,8335,1961,25,320,,Active,,,https://www.redfin.com/AK/Anchorage/4310-Needle-Cir-99508/home/131168737,AKMLS,21-17829,N,Y,61.1810831,-149.8517149
MLS Listing,,Multi-Family (2-4 Unit),720 W 19th Ave,Anchorage,AK,99503,354900,4,2.0,Anchorage Municipality,1560,6927,1963,25,228,,Active,,,https://www.redfin.com/AK/Anchorage/720-W-19th-Ave-99503/home/131567988,AKMLS,21-17830,N,Y,61.202927,-149.8966622
MLS Listing,,Condo/Co-op,515 N St #2,Anchorage,AK,99501,335000,2,1.0,Anchorage Municipality,1127,,1972,25,297,419,Active,,,https://www.redfin.com/AK/Anchorage/515-N-St-99501/unit-2/home/131356030,AKMLS,21-17811,N,Y,61.2172875,-149.9073864
MLS Listing,,Single Family Residential,9532 Grey Owl Way,Eagle River,AK,99577,579000,4,3.0,Anchorage Municipality,2059,6123,2022,26,281,,Active,,,https://www.redfin.com/AK/Anchorage/9532-Grey-Owl-WAY-99577/home/177576070,AKMLS,21-17798,N,Y,61.3293186,-149.56805
MLS Listing,,Single Family Residential,9544 Grey Owls Way,Eagle River,AK,99577,567000,4,3.0,Anchorage Municipality,1949,6035,2022,26,291,,Active,,,https://www.redfin.com/AK/Anchorage/9544-Grey-Owls-WAY-99577/home/177575160,AKMLS,21-17794,N,Y,61.3293186,-149.56805
MLS Listing,,Vacant Land,L32 Southpark Bluff Dr,Anchorage,AK,99516,135000,0,,Anchorage Municipality,,21121,,26,,,Active,,,https://www.redfin.com/AK/Anchorage/L32-Southpark-Bluff-Dr-99516/home/177574836,AKMLS,21-17791,N,Y,61.0759861,-149.797731
MLS Listing,,Vacant Land,Lot 8 Southpark Bluff Dr,Anchorage,AK,99516,109000,0,,Anchorage Municipality,,26353,,26,,,Active,,,https://www.redfin.com/AK/Anchorage/Lot-8-Southpark-Bluff-Dr-99516/home/177574835,AKMLS,21-17792,N,Y,61.074341,-149.799652
MLS Listing,,Vacant Land,L33 B3 Galatea Ests,Anchorage,AK,99507,38500,0,,Anchorage Municipality,,12495,,27,,,Active,,,https://www.redfin.com/AK/Anchorage/L33-B3-Galatea-Dr-99507/home/172194439,AKMLS,21-17770,N,Y,61.158557,-149.837835
MLS Listing,,Single Family Residential,5216 Caribou Ave,Anchorage,AK,99508,385000,6,3.0,Anchorage Municipality,2711,8400,1971,28,142,,Active,,,https://www.redfin.com/AK/Anchorage/5216-Caribou-Ave-99508/home/131365139,AKMLS,21-17735,N,Y,61.2221697,-149.7838088
MLS Listing,,Single Family Residential,16100 Noble Point Dr,Anchorage,AK,99516,765000,4,3.0,Anchorage Municipality,3890,10283,2000,28,197,153,Active,January-8-2022 02:00 PM,January-8-2022 05:00 PM,https://www.redfin.com/AK/Anchorage/16100-Noble-Point-Dr-99516/home/131513526,AKMLS,21-17734,N,Y,61.0752451,-149.7928964
MLS Listing,,Condo/Co-op,7812 Spruce St Unit 2B,Anchorage,AK,99507,299900,2,2.0,Anchorage Municipality,1544,,2001,28,194,330,Active,,,https://www.redfin.com/AK/Anchorage/7812-Spruce-St-99507/unit-2-B/home/130976791,AKMLS,21-17726,N,Y,61.149694,-149.82025
MLS Listing,,Multi-Family (2-4 Unit),2041 E 36th Ave,Anchorage,AK,99508,759000,6,5.0,Anchorage Municipality,4424,9480,1979,29,172,,Active,,,https://www.redfin.com/AK/Anchorage/2041-E-36th-Ave-99508/home/131290029,AKMLS,21-17721,N,Y,61.188347,-149.843432
MLS Listing,,Condo/Co-op,7141 Weimer Rd #19,Anchorage,AK,99502,92500,1,1.0,Anchorage Municipality,415,,1976,29,223,337,Active,,,https://www.redfin.com/AK/Anchorage/7141-Weimer-Rd-99502/unit-19/home/177511908,AKMLS,21-17720,N,Y,61.1559339,-149.9501367
MLS Listing,,Single Family Residential,3331 Amber Bay Loop,Anchorage,AK,99515,395000,3,2.0,Anchorage Municipality,1520,7944,1970,29,260,90,Active,,,https://www.redfin.com/AK/Anchorage/3331-Amber-Bay-Loop-99515/home/131171328,AKMLS,21-17716,N,Y,61.1278307,-149.9428626
MLS Listing,,Mobile/Manufactured Home,2221 Muldoon Rd #591,Anchorage,AK,99504,37995,3,1.0,Anchorage Municipality,980,,1975,29,39,440,Active,,,https://www.redfin.com/AK/Anchorage/2221-Muldoon-Rd-99504/unit-591/home/172155695,AKMLS,21-17712,N,Y,61.2003437,-149.7283101
MLS Listing,,Single Family Residential,7227 Bern St,Anchorage,AK,99518,395000,4,3.0,Anchorage Municipality,1898,8450,1986,29,208,,Active,,,https://www.redfin.com/AK/Anchorage/7227-Bern-St-99507/home/131180818,AKMLS,21-17710,N,Y,61.1550369,-149.8393971
MLS Listing,,Single Family Residential,17777 Rivervista Rd,Eagle River,AK,99577,849000,5,4.0,Anchorage Municipality,4089,10351,2022,29,208,,Active,,,https://www.redfin.com/AK/Anchorage/17777-S-River-Dr-99577/home/177510810,AKMLS,21-17708,N,Y,61.2377106,-149.4535597
MLS Listing,,Single Family Residential,8867 Skyvista Cir,Eagle River,AK,99577,639000,3,2.0,Anchorage Municipality,1752,9400,2022,29,365,,Active,,,https://www.redfin.com/AK/Anchorage/8867-Skyvista-CIR-99577/home/177510696,AKMLS,21-17707,N,Y,61.3293186,-149.56805
MLS Listing,,Single Family Residential,8868 Skyvista Cir,Eagle River,AK,99577,679000,4,3.0,Anchorage Municipality,2330,8919,2022,29,291,,Active,,,https://www.redfin.com/AK/Anchorage/8868-Skyvista-CIR-99577/home/177510630,AKMLS,21-17706,N,Y,61.3293186,-149.56805
MLS Listing,,Multi-Family (2-4 Unit),1140 Friendly Ln,Anchorage,AK,99504,350000,5,2.0,Anchorage Municipality,2000,8418,1977,31,175,,Active,,,https://www.redfin.com/AK/Anchorage/1140-Friendly-Ln-99504/unit-A/home/131615936,AKMLS,21-17675,N,Y,61.2115379,-149.7280966
MLS Listing,,Condo/Co-op,100 Bunnell St Unit 10B,Anchorage,AK,99508,189000,2,2.0,Anchorage Municipality,1079,,1981,31,175,280,Active,,,https://www.redfin.com/AK/Anchorage/100-Bunnell-St-99508/unit-10B/home/131502949,AKMLS,21-17673,N,Y,61.2239769,-149.7901377
MLS Listing,,Vacant Land,8100 Lake Otis Pkwy,Anchorage,AK,99518,575000,0,,Anchorage Municipality,,20933,,31,,,Active,,,https://www.redfin.com/AK/Anchorage/8100-Lake-Otis-Pkwy-99507/home/177496067,AKMLS,21-17668,N,Y,61.1471713,-149.8342062
MLS Listing,,Vacant Land,6481 Askeland Dr,Anchorage,AK,99503,80000,0,,Anchorage Municipality,,9839,,32,,,Active,,,https://www.redfin.com/AK/Anchorage/6481-Askeland-Dr-99507/home/131795606,AKMLS,21-17666,N,Y,61.161827,-149.845214
MLS Listing,,Single Family Residential,8838 Dome Cir,Eagle River,AK,99577,469000,3,3.0,Anchorage Municipality,1708,5239,2022,32,275,8,Active,,,https://www.redfin.com/AK/Eagle-River/8838-Dome-Cir-99577/home/131723773,AKMLS,21-17662,N,Y,61.3007106,-149.5366645
MLS Listing,,Multi-Family (2-4 Unit),1723 E 59th Ave,Anchorage,AK,99507,590000,8,4.0,Anchorage Municipality,4248,11203,1983,32,139,,Active,,,https://www.redfin.com/AK/Anchorage/1723-E-59th-Ave-99507/home/131665978,AKMLS,21-17661,N,Y,61.1677166,-149.8495958
MLS Listing,,Single Family Residential,3021 W 91 St,Anchorage,AK,99502,425000,5,2.0,Anchorage Municipality,1700,8828,1977,32,250,,Active,,,https://www.redfin.com/AK/Anchorage/3021-W-91st-Ave-99502/home/131750361,AKMLS,21-17651,N,Y,61.1384678,-149.9353213
MLS Listing,,Single Family Residential,7070 Fergy Cir,Anchorage,AK,99507,359000,3,2.0,Anchorage Municipality,1534,6435,1983,32,234,,Active,,,https://www.redfin.com/AK/Anchorage/7070-Fergy-Cir-99507/home/131835437,AKMLS,21-17635,N,Y,61.1566516,-149.8206928
